ZE-Nr;ZE-Name;WKA-Name;WKA-Typ;ZE-Standort;ZE-Kanton;ZE-Status;Funktion: Turbinieren;Funktion: Pumpen;QTurbine [m3/sec];Inst. Turbinenleistung;"(""LTURBINE[MW]""/100)*""PROZ.ANTEILCH""";Max. Leistung ab Generator;"(""LGENERATOR[MW]""/100)*""PROZ.ANTEILCH""";Prod. ohne Umwälzbetrieb - W.;Prod. ohne Umwälzbetrieb - S.;Prod. ohne Umwälzbetrieb - J.;"(""PROD.OHNEUMWÄLZBETRIEB-J.""/100)*""PROZ.ANTEILCH""";QPumpe [m3/sec];Inst. Pumpenleistung;Leistungsaufnahme Motoren;Bedarf ohne Umwälzb. - W.;Bedarf ohne Umwälzb. - S.;Bedarf ohne Umwälzb. - J.;ZE-Erste-Inbetriebnahme;ZE-Letzte-Inbetriebnahme;ZE-Kote;Proz. Anteil CH;Kantonsanteil: Kanton Name (1);Kantonsanteil (1);Kantonsanteil: Kanton Name (2);Kantonsanteil (2);Kantonsanteil: Kanton Name (3);Kantonsanteil (3);Genutzte Gewässer - Name (1);Genutzte Gewässer - Name (2);Genutzte Gewässer - Name (3);Genutzte Gewässer - Name (4);Genutzte Gewässer - Name (5);Genutzte Gewässer - Name (6);Genutzte Gewässer - Name (7);"(""LGENERATOR[MW]""/100)*""PROZ.ANTEILCH""";Genutzte Gewässer - Name (8);Genutzte Gewässer - Name (9);Genutzte Gewässer - Name (10);Genutzte Gewässer - Name (11);Genutzte Gewässer - Name (12);Ersatzenergie: Richtung (1);Ersatzenergie: Partner (1);Ersatzenergie: Richtung (2);Ersatzenergie: Partner (2);Ersatzenergie: Richtung (3);Ersatzenergie: Partner (3);Ersatzenergie: Richtung (4);Ersatzenergie: Partner (4);Ersatzenergie: Richtung (5);Ersatzenergie: Partner (5);Ersatzenergie :Richtung (6);Ersatzenergie: Partner (6);Ersatzenergie: Richtung (7);Ersatzenergie: Partner (7);Ersatzenergie: Richtung (8);Ersatzenergie: Partner (8);Ersatzenergie: Richtung (9);Ersatzenergie: Partner (9);Ersatzenergie: Richtung (10);Ersatzenergie: Partner (10);Ersatzenergie: Richtung (11);Ersatzenergie: Partner (11);Ersatzenergie: Richtung (12);Ersatzenergie: Partner (12);Rechte - Name (1);Rechte - Endjahr (1);Rechte - Name (2);Rechte - Endjahr (2);Rechte - Name (3);Rechte - Endjahr (3);Rechte - Name (4);Rechte - Endjahr (4);Rechte - Name (5);Rechte - Endjahr (5);Rechte - Name (6);Rechte - Endjahr (6);Rechte - Name (7);Rechte - Endjahr (7);Rechte - Name (8);Rechte - Endjahr (8);Rechte - Name (9);Rechte - Endjahr (9);Rechte - Name (10);Rechte - Endjahr (10);Bemerkung (1);Bemerkung (2);Bemerkung (3);Bemerkung (4);Bemerkung (5);Bemerkung (6);Bemerkung (7);Bemerkung (8);Bemerkung (9);Bemerkung (10);ZE-Koordinaten unscharf (Ost);ZE-Koordinaten unscharf (Nord);Internationales KW
405000;Letten;Letten;L;Zürich;Zürich;im Normalbetrieb;T;;100;5;5;4,26;4,26;9,19;12,44;21,63;21,63;0;0;0;0;0;0;1877;2004;408,1;100;Zürich;100;;;;;Limmat;Zürichsee;;;;;;4,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2682580;1249040;
405100;Höngg;Höngg;L;Zürich;Zürich;im Normalbetrieb;T;;50;1,4;1,4;1,3;1,3;3,4;3,6;7;7;0;0;0;0;0;0;1898;1988;398,56;100;Zürich;100;;;;;Limmat;;;;;;;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2679100;1250600;
405200;Dietikon;Dietikon;L;Dietikon;Zürich;im Umbau;T;;100;2,94;2,94;2,7;2,7;8,8;10,3;19,1;19,1;0;0;0;0;0;0;1933;1933;387,2;100;Zürich;100;;;;;Limmat;;;;;;;2,7;;;;;;B;EWZ (Zentrale Wettingen);;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2081;;;;;;;;;;;;;;;;;;;#NAME?;  Nach der Inbetriebnahme des Umbaus im Jahre 2019 sind folgende Werte zu erwarten:;"  Ausbauwassermenge (an 100 Tagen erreicht)		=   95.00 m3/s";"  Installierte Leistung sämtlicher Turbinen		=   3.34 MW";"  Maximal mögliche Leistung ab Generatoren		=   3.42 MW";"  Mittlere Produktionserwartung im Sommerhalbjahr	=   7.92 GWh";"  Mittlere Produktionserwartung im Winterhalbjahr		=   7.91 GWh";"  Mittlere Produktionserwartung im Jahr			=   15.83 GWh";"  Kote Maschinensaalboden				=   1412.70 m.ü.M";- Status der Zentrale: Aufnahme des Normalbetriebes ist im Jahr 2019 vorgesehen;2673160;1251510;
405210;Dietikon-Dotierzentrale;Dietikon-Dotierzentrale;L;Dietikon;Zürich;im Bau;T;;25;0,77;0,77;0,77;0,77;1,8;1,8;3,6;3,6;0;0;0;0;0;0;2019;;382,6;100;Zürich;100;;;;;Limmat;;;;;;;0,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2081;;;;;;;;;;;;;;;;;;;- Die geplante Inbetriebnahme ist im Jahre 2019 vorgesehen;;;;;;;;;;2673230;1251170;
405250;Wettingen-Dotierzentrale;Wettingen-Dotieranlage;L;Wettingen;Aargau;im Normalbetrieb;T;;12;2,1;2,1;1,9;1,9;5;8,7;13,7;13,7;0;0;0;0;0;0;2007;2007;361,5;100;Zürich;19,3;Aargau;80,7;;;Limmat;;;;;;;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2666570;1256550;
405300;Wettingen;Wettingen;L;Wettingen;Aargau;im Normalbetrieb;T;;133;25,35;25,35;24;24;59,3;73;132,3;132,3;0;0;0;0;0;0;1933;1964;363,6;100;Zürich;19,3;Aargau;80,7;;;Limmat;;;;;;;24;;;;;;A;EKZ  (Zentrale Dietikon);;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2666530;1256630;
405350;Aue-Dotierzentrale;Aue-Dotierzentrale;L;Baden;Aargau;im Normalbetrieb;T;;14;0,5;0,5;0,5;0,5;1,4;1,6;3;3;0;0;0;0;0;0;2013;;353,2;100;Aargau;100;;;;;Limmat;;;;;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2665570;1257890;
405400;Aue;Aue;L;Baden;Aargau;im Normalbetrieb;T;;117;5,2;5,2;5;5;13;14,7;27,7;27,7;0;0;0;0;0;0;1909;2014;354,66;100;Aargau;100;;;;;Limmat;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2665760;1258100;
405500;Kappelerhof;Kappelerhof;L;Baden, Chappelerhof;Aargau;im Normalbetrieb;T;;140;7;7;6,6;6,6;19,4;22,2;41,6;41,6;0;0;0;0;0;0;1892;2006;342;100;Aargau;100;;;;;Limmat;;;;;;;6,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2664380;1259660;
405550;Schiffmühle - Dotierzentrale;Schiffmühle - Dotierzentrale;L;Untersiggenthal, Schiffmüli;Aargau;im Normalbetrieb;T;;14;0,38;0,38;0,38;0,38;0,9;1;1,9;1,9;0;0;0;0;0;0;2013;2013;335,15;100;Aargau;100;;;;;Limmat;;;;;;;0,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2662630;1259960;
405600;Schiffmühle;Schiffmühle;L;Untersiggenthal, Schiffmüli;Aargau;im Normalbetrieb;T;;95;3,3;3,3;2,6;2,6;7,7;8,3;16;16;0;0;0;0;0;0;1896;2013;340,96;100;Aargau;100;;;;;Limmat;;;;;;;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2662270;1260100;
405650;Turgi;Turgi;L;Turgi;Aargau;im Normalbetrieb;T;;35;1;1;0,9;0,9;3,6;3,6;7,2;7,2;0;0;0;0;0;0;1902;1986;330,86;100;Aargau;100;;;;;Limmat;;;;;;;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2661440;1260910;
405700;Gebenstorf;BAG Turgi;L;Turgi;Aargau;im Normalbetrieb;T;;24,8;0,9;0,9;0,88;0,88;3,3;3,4;6,7;6,7;0;0;0;0;0;0;1861;2000;331,69;100;Aargau;100;;;;;Limmat;;;;;;;0,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ehehaftes Recht;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2660420;1261130;
405800;Stroppel, Untersiggenthal;Stroppel, Untersiggenthal;L;Untersiggenthal;Aargau;im Normalbetrieb;T;;33;0,8;0,8;0,71;0,71;2,6;2,5;5,1;5,1;0;0;0;0;0;0;1864;2010;332,45;100;Aargau;100;;;;;Limmat;;;;;;;0,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2660400;1261640;
409975;Rufi, Hätzingen;Rufi, Hätzingen;L;Hätzingen;Glarus;im Normalbetrieb;T;;20;1,06;1,06;1,06;1,06;1,65;3,05;4,7;4,7;0;0;0;0;0;0;2016;;558,95;100;Glarus;100;;;;;Linth;;;;;;;1,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2721270;1202090;
500100;Altstafel;Aegina;S;Ulrichen, Altstafel;Wallis;im Normalbetrieb;T;;2,8;9,67;9,67;9,2;9,2;16,8;4,8;21,6;21,6;0;0;0;0;0;0;1967;1967;1973,2;100;Wallis;100;;;;;Griessee;;;;;;;9,2;;;;;;A;RHOWAG (Zentrale Ernen);A;RHOWAG (Zentrale Mörel);;;;;;;;;;;;;;;;;;;;;Konzession(en);2047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2671500;1146740;
500125;Gletsch-Oberwald;Gletsch-Oberwald;L;Oberwald, St. Niklaus;Wallis;im Normalbetrieb;T;;5,7;15,11;15,11;14,73;14,73;4,3;37,7;42;42;0;0;0;0;0;0;2018;;1456;100;Wallis;100;;;;;Rotten;;;;;;;14,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2670670;1154840;
500135;Oberwald;Gere Kraftwerk;L;Oberwald;Wallis;im Bau;T;;3;6,25;6,25;6,25;6,25;6;16;22;22;0;0;0;0;0;0;2020;;1390;100;Wallis;100;;;;;Gerewasser;;;;;;;6,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2100;;;;;;;;;;;;;;;;;;;- Die Inbetriebnahme ist im Jahre 2020 vorgesehen;;;;;;;;;;2670540;1153840;
500150;Ulrichen;KW Ulrichen;L;Ulrichen, zum Loch;Wallis;im Normalbetrieb;T;;1,1;2,35;2,35;2,35;2,35;1,3;7,2;8,5;8,5;0;0;0;0;0;0;2014;;1360,5;100;Wallis;100;;;;;Ägene;;;;;;;2,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2667540;1150580;
500200;Merezenbach;Merezenbach;L;Münster, Moos ;Wallis;im Normalbetrieb;T;;0,5;1,99;1,99;1,89;1,89;2,5;6,8;9,3;9,3;0;0;0;0;0;0;1959;1959;1337,2;100;Wallis;100;;;;;Merezenbach;;;;;;;1,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2664400;1148610;
500225;Niderbach, Münster-Geschinen;Kraftwerk Niderbach;L;Wiler, Münster-Geschinen;Wallis;im Normalbetrieb;T;;0,15;0,86;0,86;0,8;0,8;0,46;2,62;3,08;3,08;0;0;0;0;0;0;2016;;1387;100;Wallis;100;;;;;Niderbach;;;;;;;0,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2665430;1150520;
500250;Wannebode, Reckingen;Blinne;L;Reckingen;Wallis;im Normalbetrieb;T;;1,6;2,13;2,13;1,9;1,9;1,6;6,4;8;8;0;0;0;0;0;0;1990;2012;1362;100;Wallis;100;;;;;Blinne;;;;;;;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2662580;1146320;
500275;Walibach, Grafschaft;Kraftwerk Walibach;L;Grafschaft;Wallis;im Normalbetrieb;T;;0,53;3,64;3,64;3,64;3,64;2,4;9,7;12,1;12,1;0;0;0;0;0;0;2013;;1291;100;Wallis;100;;;;;Walibach;;;;;;;3,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2093;;;;;;;;;;;;;;;;;;;#NAME?;   Kantonsanteil an den Seitenzuflüssen der Rhone.;;;;;;;;;2659660;1144830;
500300;Rappental;Rappental;L;Rappental;Wallis;im Normalbetrieb;T;;2;1,2;1,2;1,1;1,1;0,6;2,4;3;3;0;0;0;0;0;0;1965;2003;1725;100;Wallis;100;;;;;Binna;Feldbach;;;;;;1,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2656880;1138400;
500400;Neubrigg / Mubisa;Neubrigg;L;Neubrigg;Wallis;im Normalbetrieb;T;;4,5;26;26;25;25;22;68;90;90;0;0;0;0;0;0;1965;2003;1007;100;Wallis;100;;;;;Binna;Feldbach;Mühlebach;;;;;25;;;;;;A;RHOWAG (Zentrale Ernen);;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2653500;1138550;
500500;Fieschertal;Fieschertal;L;Fieschertal;Wallis;im Normalbetrieb;T;;15;64;64;64;64;13;129;142;142;0;0;0;0;0;0;1975;1999;1124;100;Wallis;100;;;;;Wysswasser;;;;;;;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2654000;1141880;
500550;Fiesch;Fiesch;L;Fiesch;Wallis;im Normalbetrieb;T;;10;3,1;3,1;2,8;2,8;1,6;6,6;8,2;8,2;0;0;0;0;0;0;2012;2012;1001;100;Wallis;100;;;;;Wysswasser;;;;;;;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Verfügungsrecht;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2653480;1138570;
500600;Ernen;Ernen;L;Niederernen;Wallis;im Normalbetrieb;T;;13;33;33;32;32;55,2;127,5;182,7;182,7;0;0;0;0;0;0;1954;1954;998,35;100;Wallis;100;;;;;Binna;Rhône;;;;;;32;;;;;;B;Aegina     (Zentrale Altstafel);B;GKW        (Zentrale Neubrigg);B;KWO        (Zentrale Handeck 1);;;;;;;;;;;;;;;;;;;Konzession(en);2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2653190;1137990;
500700;Saflisch;Saflisch;L;Heiligkreuz, Längtal;Wallis;im Normalbetrieb;T;;0,5;1,25;1,25;1,2;1,2;2;4,3;6,3;6,3;0;0;0;0;0;0;1969;2005;1436;100;Wallis;100;;;;;Saflischbach;;;;;;;1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2656580;1132650;
500800;Heiligkreuz;Heiligkreuz;L;Heiligkreuz;Wallis;im Normalbetrieb;T;;7,1;41;41;41;41;9;47,4;56,4;56,4;0;0;0;0;0;0;1971;1989;1410;100;Wallis;100;;;;;Fleschbach;Gischibach;Kriegalpwasser;Kummenwasser;Rämibach;Saflischbach;Wannibach;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2656700;1133180;
500900;Mörel Aletsch AG ;Aletsch;L;Mörel;Wallis;im Normalbetrieb;T;;7;35,3;35,3;35,3;35,3;20,71;90,24;110,95;110,95;0;0;0;0;0;0;1951;1965;744;100;Wallis;100;;;;;Massa;;;;;;;35,3;;;;;;B;Electra-Massa AG (Zentr. Bitsch (Biel));;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2045;;;;;;;;;;;;;;;;;;;- Die Ausbauwassermenge von 7 m3/s wird aufgrund einer Teilungsregelung mit der Electra-Massa AG erst bei einem          ;  Massa-Dargebot von 16.25 m3/s erreicht       ;                          ;;;;;;;;2646500;1133800;
501000;Mörel Rhonewerk AG;Mörel;L;Mörel;Wallis;im Normalbetrieb;T;;22;54,9;54,9;45;45;79,9;192,9;272,8;272,8;0;0;0;0;0;0;1943;1943;737,5;100;Wallis;100;;;;;Rhône;;;;;;;45;;;;;;B;Aegina (Zentrale Altstafel);B;KWO    (Zentrale Handeck 1);;;;;;;;;;;;;;;;;;;;;Konzession(en);2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2646430;1133600;
501100;Massaboden;Massaboden;L;Bitsch;Wallis;im Normalbetrieb;T;;20;7,2;7,2;7,2;7,2;13;28,5;41,5;41,5;0;0;0;0;0;0;1899;1959;689,19;100;Wallis;100;;;;;Rhône;;;;;;;7,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2030;;;;;;;;;;;;;;;;;;;- Aufnahme des Normalbetriebs: Stromproduktion erst 1906 (Vorher Kompressorenantrieb)        ;                                   ;;;;;;;;;2644100;1131450;
501200;Bitsch (Biel);Bitsch;S;Bitsch, Biel;Wallis;im Normalbetrieb;T;;55;340;340;331;331;16,5;547;563,5;563,5;0;0;0;0;0;0;1969;1980;701,4;100;Wallis;100;;;;;Gebidemsee;Massa;;;;;;331;;;;;;A;Aletsch AG (Zentrale Aletsch);;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2643810;1131520;
501312;Zer Niwu Schiir, Mund;Wässerwasserkraftwerk Mund;L;Mund, In de Fäldu (Gem.Naters);Wallis;im Normalbetrieb;T;;0,41;1,44;1,44;1,44;1,44;0,91;2,95;3,86;3,86;0;0;0;0;0;0;2015;;1100;100;Wallis;100;;;;;Tränkewasser u. Abschlagwasser aus Mundbach;Wasserwässer;;;;;;1,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ehehaftes Recht;2095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2639060;1129330;
501350;Bortelalp;Bortel-Oberstufe;U;Ried-Brig;Wallis;im Normalbetrieb;T;P;0,6;2,35;2,35;2,35;2,35;4,22;1,51;5,73;5,73;0,46;2,62;2,8;0;1,06;1,06;1990;1990;1968,3;100;Wallis;100;;;;;Bortelsee;;;;;;;2,35;;;;;;A;EnBAG Saltina AG (Zentrale Silliboden);;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2070;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2650050;1127100;
501360;Gantergrund Nessel u.Mittubäch;TWKW Nessel u. Mittubäch;L;Ried-Brig;Wallis;im Normalbetrieb;T;;0,17;0,55;0,55;0,55;0,55;0,71;1,52;2,23;2,23;0;0;0;0;0;0;2013;2015;1070;100;Wallis;100;;;;;Quelle Mittubäch;Quelle Nessel;;;;;;0,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bewilligung;2093;;;;;;;;;;;;;;;;;;;#NAME?;- TWKW Nessel ging im 2013 in Betrieb;- TWKW Mittubäch ging im 2015 in Betrieb;#NAME?; ;;;;;;2645160;1126590;
501375;Ganterbrücke;Bortel-Mittelstufe;S;Ried-Brig;Wallis;im Normalbetrieb;T;;1;5,01;5,01;5;5;9;14,2;23,2;23,2;0;0;0;0;0;0;1990;1990;1369;100;Wallis;100;;;;;Bortelsee;Ganterbach;Schiessbach;Steinubach;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2070;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2647940;1127560;
501400;Silliboden;Ganterbach-Saltina;L;Brig-Glis;Wallis;im Normalbetrieb;T;;1,5;6,1;6,1;6,7;6,7;15,2;20,3;35,5;35,5;0;0;0;0;0;0;1942;1980;768;100;Wallis;100;;;;;Ganterbach;Taferbach;;;;;;6,7;;;;;;B;EnBAG Bortel AG (Zentrale Bortelalp);;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2643570;1128270;
501410;Badhalte, Brig-Glis;Wässerwasserkraftwerk Mund;L;Badhalte, Brig-Glis;Wallis;im Normalbetrieb;T;;0,41;1,44;1,44;1,44;1,44;0,91;2,55;3,46;3,46;0;0;0;0;0;0;2015;;663,2;100;Wallis;100;;;;;Tränkewasser u. Abschlagwasser aus Mundbach;Wasserwässer;;;;;;1,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ehehaftes Recht;2095;;;;;;;;;;;;;;;;;;;;;;;;;;;2638590;1128270;
501425;Chräjubiel, Ried-Brig;Chräjubiel Ried-Brig;L;Ried-Brig;Wallis;im Normalbetrieb;T;;0,09;0,3;0,3;0,31;0,31;0,35;0,67;1,02;1,02;0;0;0;0;0;0;2016;;1038;100;Wallis;100;;;;;Quelle Mere;Quelle Rigi;;;;;;0,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bewilligung;2096;;;;;;;;;;;;;;;;;;;#NAME?;;;;;;;;;;2644640;1128500;
501450;Gärsterna;Rosswald-Gärsterna;L;Ried-Brig;Wallis;im Normalbetrieb;T;;0,07;0,45;0,45;0,45;0,45;0,9;1,2;2,1;2,1;0;0;0;0;0;0;1995;1995;1150;100;Wallis;100;;;;;Quelle Chessibrunni;;;;;;;0,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2076;;;;;;;;;;;;;;;;;;;#NAME?;;;;;;;;;;2645860;1129600;
501500;Zermeiggern;Zermeiggern;U;Saas Almagell, Zermeiggern;Wallis;im Normalbetrieb;T;;19;74;74;74;74;85,4;48;133,4;133,4;0;0;0;0;0;0;1966;1966;1739;100;Wallis;100;;;;;Allalinbach;Almagellerbach;Furggbach;Hohlaubbach;Mattmarksee;Saaser Vispa;Triftbach;74;;;;;;A;KW Ackersand 1 AG (Zentrale Ackersand 1);;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2640060;1103560;
501600;Zermeiggern (Pumpzentrale);Zermeiggern;U;Saas Almagell, Zermeiggern;Wallis;im Normalbetrieb;;P;0;0;0;0;0;0;0;0;0;9;46;54;2,5;25,2;27,7;1987;1987;1723;100;Wallis;100;;;;;Feevispa;Riedbach;Saaser Vispa;Schweibbach;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2640130;1103760;
501700;Saas-Fee;Saas-Fee;L;Saas-Fee, Wichulti;Wallis;im Normalbetrieb;T;;1;1,55;1,55;1,5;1,5;0,03;0,17;0,2;0,2;0;0;0;0;0;0;1960;1960;1676,65;100;Wallis;100;;;;;Feevispa;;;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2046;;;;;;;;;;;;;;;;;;;#NAME?;                                     ;;;;;;;;;2638520;1107320;
501800;Stalden (KWM);Stalden;S;Stalden;Wallis;im Normalbetrieb;T;;20;185;185;180;180;215,5;302,9;518,4;518,4;0;0;0;0;0;0;1965;1965;715,1;100;Wallis;100;;;;;Feevispa;Riedbach;Saaser Vispa;Schweibbach;;;;180;;;;;;A;KW Ackersand 1 AG (Zentrale Ackersand 1);;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2632290;1119950;
501825;Mossjesee;Mossjesee Kraftwerk;L;Mossjesee, Zermatt;Wallis;im Normalbetrieb;T;;0,2;0,43;0,43;0,43;0,43;1,1;0;1,1;1,1;0;0;0;0;0;0;2015;;2100;100;Wallis;100;;;;;Findelbach;;;;;;;0,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2626350;1095450;
501850;Mutt;Mutt;L;Zermatt;Wallis;im Normalbetrieb;T;;4;11,3;11,3;12;12;9,2;22;31,2;31,2;0;0;0;0;0;0;2002;2002;1629;100;Wallis;100;;;;;Furggbach;Gornera;Triftbach;Zmuttbach;;;;12;;;;;;B;Grande Dixence SA (Zentrale Nendaz);;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2623230;1095590;
502000;Wiesti;Wiesti;L;Zermatt;Wallis;im Normalbetrieb;T;;0,8;3,4;3,4;3,3;3,3;4,4;7,7;12,1;12,1;0;0;0;0;0;0;1949;1990;1596,5;100;Wallis;100;;;;;Findelbach;;;;;;;3,3;;;;;;B;Grande Dixence SA (Zentrale Nendaz);;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2624310;1097030;
502050;Täschbach;Täschbach;L;Täsch;Wallis;im Normalbetrieb;T;;0,4;1,65;1,65;1,6;1,6;2,77;5,67;8,44;8,44;0;0;0;0;0;0;1992;1992;1475,65;100;Wallis;100;;;;;Täschbach;;;;;;;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2626500;1101800;
502070;Jungbach (St. Niklaus);KW Jungbach;L;St. Niklaus;Wallis;im Normalbetrieb;T;;0,55;4,7;4,7;4,7;4,7;1,3;12,7;14;14;0;0;0;0;0;0;2015;;1259;100;Wallis;100;;;;;Jungbach;;;;;;;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2628190;1115190;
502071;Siwibach (Eisten, VS);KW Siwibach (Eisten, VS);L;Eisten, VS;Wallis;im Normalbetrieb;T;;0,15;1;1;1;1;1,4;3,2;4,6;4,6;0;0;0;0;0;0;2014;;1552;100;Wallis;100;;;;;Mattwaldbach;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2636480;1114360;
502090;Törbel (Gappil);Törbel (Gappil);L;Törbel, Gappil;Wallis;im Normalbetrieb;T;;0,08;0,49;0,49;0,5;0,5;0,18;1,09;1,27;1,27;0;0;0;0;0;0;2010;2010;1400;100;Wallis;100;;;;;Quelle Walkerhalde;Quelle Zwischbach;;;;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2090;;;;;;;;;;;;;;;;;;;#NAME?;;;;;;;;;;2631630;1120450;
