"Connected body","Location","Entity","street","Number","zipcode","place-name","Date","Fuel","Capacity"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/08/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/09/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/10/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/11/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/12/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/13/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/14/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/15/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/16/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/17/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/18/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/19/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/20/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/21/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/22/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/23/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/24/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/25/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/26/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/27/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/28/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/29/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/30/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","05/31/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/01/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/02/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/03/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/04/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/05/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/06/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/07/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/08/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/09/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/10/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/11/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/12/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/13/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/14/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/15/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/16/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/17/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/18/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/19/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/20/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/21/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/22/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/23/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/24/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/25/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/26/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/27/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/28/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/29/2018","E06","432"
"EPZ","SL20 Sloecentrale (380KV)","Sloecentrale (unit 20)","Albanieweg","10","4389PR","Ritthem","06/30/2018","E06","432"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/01/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/02/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/03/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/04/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/05/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/06/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/07/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/08/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/09/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/10/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/11/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/12/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/13/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/14/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/15/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/16/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/17/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/18/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/19/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/20/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/21/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/22/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/23/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/24/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/25/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/26/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/27/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/28/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/29/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","04/30/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/01/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/02/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/03/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/04/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/05/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/06/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/07/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/08/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/09/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/10/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/11/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/12/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/13/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/14/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/15/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/16/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/17/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/18/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/19/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/20/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/21/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/22/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/23/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/24/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/25/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/26/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/27/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/28/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/29/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/30/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","05/31/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/01/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/02/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/03/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/04/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/05/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/06/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/07/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/08/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/09/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/10/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/11/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/12/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/13/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/14/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/15/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/16/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/17/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/18/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/19/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/20/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/21/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/22/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/23/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/24/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/25/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/26/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/27/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/28/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/29/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","A-81 GT (380KV)","Amercentrale (A8)","Amerweg",".","4931NC","Geertruidenberg","06/30/2018","E05","645"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/01/2018","E05","640"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/02/2018","E05","640"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/03/2018","E05","640"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/04/2018","E05","640"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/05/2018","E05","640"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/06/2018","E05","640"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/07/2018","E05","640"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/08/2018","E05","640"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/09/2018","E05","640"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/10/2018","E05","640"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/11/2018","E05","640"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/12/2018","E05","640"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/13/2018","E05","640"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/14/2018","E05","640"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/15/2018","E05","640"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/16/2018","E05","640"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/17/2018","E05","640"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/18/2018","E05","640"
"ESSENT ENERGY TRADING B.V.","a-91","Amercentrale (A9)","Amerweg",".","4931NC","Geertruidenberg","04/19/2018","E05","640"
