name,eic_code,lat,lon
Rivaz (Le Forestay),,46.4746425288,6.77770904753
Robbia,,46.3482642227,10.0610921706
Robiei,12W-0000000925-8,46.4449947898,8.50890150082
Rochers,,46.2633429435,7.35252424065
"Röllbach, Flums",,47.0823099655,9.3520435321
Rondchâtel,,47.1710326223,7.24974576351
"Roseg, Samedan",,46.5117431884,9.87815914687
Rossfall,,47.2868596876,9.27779379793
Rosswald-Gärsterna,,46.3162383255,8.03403209364
Rothenbrunnen,12W-0000000011-W,46.7658960254,9.41820114963
Rothenbrunnen (EWZ),12W-0000000011-W,46.7739461705,9.42098533692
Rotzloch,,46.9648831886,8.33108666537
Rüchlig - HKW,,47.3997456678,8.0498397695
Rüchlig-Dotierzentrale,,47.3991034678,8.05221688004
Ruosalp,,46.9176188126,8.84549886362
Rupperswil-Auenstein,,47.411796663,8.1147717897
Rupperswil-Auenstein,,47.4105406247,8.11422585456
Ruppoldingen,,47.3122915561,7.87770217417
Russein,,46.7202818447,8.89856834691
Rütiberg (Brändbach),,47.0936004244,9.0373154401
Rütiberg (Obersee),,47.0936004244,9.0373154401
Ryburg-Schwörstadt,,47.5863232345,7.83343789289
Ryburg-Schwörstadt Lockstromz.,,47.5874006466,7.83397764783
Saas-Fee,12W-0000000033-I,46.1162811438,7.93690667216
Safien Platz,12W-0000000011-W,46.6778242878,9.31587383275
Saflisch,,46.342857005,8.17357038389
Sainte - Anne,,46.5351297566,7.08799404019
Salanfe,,46.1464058483,7.02889676253
Salanfe,,46.1396566091,6.88168142131
Salanfe,,46.1350007179,6.88612860078
Sambuco-Peccia,12W-0000000925-8,46.4156418664,8.61147407012
Sanetsch,,46.3764261319,7.27799985349
Sarelli,12W-0000000917-6,46.9770980292,9.53865885488
Sauterôt (Hérémence FMdB),,46.1707174053,7.40783042964
Sauterot (Hérémence LYSA),,46.1699973881,7.40653607429
Saxettal-Geissbrunnen,,46.6283781404,7.82997757095
Saxettal-Kammri,,46.65762105,7.853444546
Schächental,,46.8632677495,8.76354152909
Schaffhausen,,47.6931243898,8.63042746026
Schattenhalb 3,,46.7194470022,8.18458296836
Schergenbach,,46.960384617,10.4217681589
Schiffenen,,46.8827252047,7.19421903622
Schiffmühle,,47.4887141635,8.26489952614
Schiffmühle - Dotierzentrale,,47.4874209022,8.2696564317
Schild,,46.7798141191,8.15569252116
Schlappin,,46.8850480052,9.87855790113
"Schlossmühle, Frauenfeld",,47.5538872916,8.89796299427
Schwanden (F.Blumer),,46.9937940839,9.07773551203
Schwanden (Gemeinde),,46.9956406573,9.08699685101
Schwanden (SNE),,46.994725001,9.08184034492
Sedrun 1,12W-0000000021-S,46.670049651,8.76860353742
Sedrun 2,12W-0000000021-S,46.670049651,8.76860353742
Seealp - Wasserauen,,47.2807040389,9.42116368952
Seedorf (Trinkw. Chuchibachq.),,46.8992075573,8.59340713177
Seekraftwerk Zervreila,12W-0000000011-W,46.5789495911,9.1193155643
Sella,,46.5524637488,8.58666190321
Sembrancher,,46.079152002,7.15672724814
Sennhof,,47.4661750376,8.75613687859
Sennwald,,47.2615761557,9.49605409189
Sernf,,46.9957286985,9.08713105463
Serrières centrale 1,,46.9823937374,6.90420191833
Serrières centrale 2,,46.9817665493,6.90473393392
Serrières centrale 3,,46.9841816382,6.9018180623
Seujet,,46.2031197477,6.13447158551
Sevelen,,47.1209036183,9.48300188061
Sigirino (Monteceneri),,46.0774335119,8.91253368696
Sihl-Höfe,,47.1773356908,8.68239576491
Sils,12W-0000000016-H,46.7031360141,9.46664904976
Sils (EWZ),12W-0000000016-H,46.7040817391,9.46406852744
Silvaplana,,46.4596242856,9.79337673204
Simmenfluh,,46.6727987868,7.62264084059
Sittertal,,47.410010524,9.32339732284
Soazza,,46.3424239041,9.21216635065
Solis,,46.6819220936,9.52521300017
Sonzier,,46.4403231332,6.92517165399
Soor,,47.3564409783,9.07842778781
Sous les Roches,,47.1896143522,7.18396966384
Spiez,,46.6966510403,7.6649514724
Spina (Isola),,46.431134362,9.20699910427
Spina (Valbella),,46.431134362,9.20699910427
